shots	 electron_density:reliability	 cbd	 cb	 breakdown_field	 tb	 electron_temperature_max	 pressure_initial	 tcd	 input_power_mean	 breakdown_voltage	 plasma_life	 breakdown_time	 lb	 electron_density_mean	 ust	 plasma_current_decay	 cst	 tst	 plasma	 electron_confinement_time	 chamber_temperature	 breakdown_rate	 loop_voltage_mean	 pressure_request	 electron_confinement_t98	 zeff	 toroidal_field_mean	 chamber_resistance	 pressure	 chamber_inductance	 toroidal_field_max	 tbd	 input_power_plasma_mean	 breakdown_rate_err	 ubd	 plasma_current_mean	 breakdown_probability	 discharge_aborted	 pressure_chamber	 ucd	 electron_density_equilibrium	 ccd	 loop_voltage_max	 ub	 
21488	  nan	  0.0036	  0.0675	  0.10449	  0.005	  16.123	  0.14897	  0.006	  10281	  10.836	  0.00634	  0.008629	  0.0028	  nan	  0	  3.4438e+06	  0.0027	  0.005	  1	  3.5973e-05	  25.6	  nan	  8.8757	  30	  nan	  3	  0.18452	  0.0097	  30.358	  1.2e-06	  0.32143	  0.005	  8786.8	  nan	  0	  1158.3	  nan	  nan	  nan	  400	  7.3294e+18	  0.0135	  16.039	  800	 
21489	  nan	  0.0036	  0.0675	  nan	  0.005	  nan	  0.21952	  0.006	  nan	  nan	  nan	  nan	  0.0028	  nan	  0	  1.1459e+06	  0.0027	  0.005	  0	  nan	  25.5	  nan	  nan	  29	  nan	  3	  nan	  0.0097	  0.48752	  1.2e-06	  0.32411	  0.005	  nan	  nan	  0	  nan	  nan	  nan	  nan	  400	  nan	  0.0135	  10.903	  800	 
21490	  nan	  0.0036	  0.0675	  0.077217	  0.005	  23.62	  0.22036	  0.006	  12565	  8.8757	  0.00874	  0.007661	  0.0028	  nan	  0	  4.7251e+06	  0.0027	  0.005	  1	  3.1816e-05	  25.5	  nan	  7.6202	  29	  nan	  3	  0.1818	  0.0097	  23.424	  1.2e-06	  0.31782	  0.005	  11183	  nan	  0	  1648.9	  nan	  nan	  nan	  400	  5.6554e+18	  0.0135	  17.236	  800	 
21491	  0	  0.0036	  0.0675	  nan	  0.005	  nan	  0.79722	  0.006	  nan	  nan	  nan	  nan	  0.0028	  nan	  0	  1.5396e+06	  0.0027	  0.005	  0	  nan	  24.8	  nan	  nan	  20	  nan	  3	  nan	  0.0097	  1.7578	  1.2e-06	  0.31786	  0.005	  nan	  nan	  0	  nan	  24	  nan	  nan	  400	  nan	  0.0135	  11.004	  800	 
21492	  0	  0.0036	  0.0675	  0.073405	  0.005	  28.381	  0.71598	  0.006	  14372	  8.6139	  0.00978	  0.007532	  0.0028	  5.2538e+17	  0	  8.3506e+06	  0.0027	  0.005	  1	  2.8067e-05	  24.9	  nan	  7.3181	  20	  nan	  3	  0.18669	  0.0097	  20.476	  1.2e-06	  0.31691	  0.005	  12753	  nan	  0	  1963.9	  84	  nan	  nan	  400	  4.9436e+18	  0.0135	  18.826	  800	 
21493	  0	  0.0036	  0.0675	  nan	  0.005	  nan	  0.35197	  0.006	  nan	  nan	  nan	  nan	  0.0028	  nan	  0	  1.6525e+06	  0.0027	  0.005	  0	  nan	  24.8	  nan	  nan	  29	  nan	  3	  nan	  0.0097	  10.414	  1.2e-06	  0.31662	  0.005	  nan	  nan	  0	  nan	  nan	  nan	  nan	  400	  nan	  0.0135	  10.991	  800	 
21494	  0	  0.0036	  0.0675	  nan	  0.005	  nan	  0.33742	  0.006	  nan	  nan	  nan	  nan	  0.0028	  nan	  0	  1.4585e+06	  0.0027	  0.005	  0	  nan	  25	  nan	  nan	  29	  nan	  3	  nan	  0.0097	  207.91	  1.2e-06	  0.31845	  0.005	  nan	  nan	  0	  nan	  0	  nan	  nan	  400	  nan	  0.0135	  11.065	  800	 
21495	  0	  0.0036	  0.0675	  0.076145	  0.005	  33.22	  0.48589	  0.006	  17236	  8.963	  0.01138	  0.007629	  0.0028	  5.7149e+17	  0	  1.1539e+07	  0.0027	  0.005	  1	  2.7303e-05	  25	  nan	  7.1167	  20	  nan	  3	  0.20299	  0.0097	  20.39	  1.2e-06	  0.31731	  0.005	  14683	  nan	  0	  2422	  85	  nan	  nan	  400	  4.9228e+18	  0.0135	  19.391	  800	 
21496	  0	  0.0036	  0.0675	  0.073483	  0.005	  35.035	  0.30072	  0.006	  18604	  8.5132	  0.01194	  0.007496	  0.0028	  6.0021e+17	  0	  1.2133e+07	  0.0027	  0.005	  1	  2.7003e-05	  25.1	  nan	  6.9421	  20	  nan	  3	  0.20814	  0.0097	  20.012	  1.2e-06	  0.32193	  0.005	  15142	  nan	  0	  2679.8	  85	  nan	  nan	  400	  4.8315e+18	  0.0135	  20.931	  800	 
21497	  0	  0.0036	  0.0675	  0.07311	  0.005	  36.094	  0.29387	  0.006	  19236	  8.7146	  0.0121	  0.007509	  0.0028	  6.063e+17	  0	  1.2876e+07	  0.0027	  0.005	  1	  2.6681e-05	  25.2	  nan	  6.9287	  20	  nan	  3	  0.20789	  0.0097	  19.943	  1.2e-06	  0.31839	  0.005	  15706	  nan	  0	  2776.3	  85	  nan	  nan	  400	  4.8149e+18	  0.0135	  21.192	  800	 
21498	  0	  0.0036	  0.0675	  0.043022	  0.005	  nan	  0.15963	  0.006	  14387	  4.2633	  0.01294	  0.006471	  0.0028	  5.1396e+17	  0	  1.3465e+07	  0.0027	  0.005	  1	  3.6638e-05	  25.5	  nan	  6.0895	  20	  nan	  3	  0.18704	  0.0097	  20.928	  1.2e-06	  0.30201	  0.005	  10926	  nan	  0	  2362.6	  84	  nan	  nan	  400	  5.0526e+18	  0.0135	  19.579	  800	 
21499	  0	  0.0036	  0.0675	  0.06596	  0.005	  nan	  0.18258	  0.006	  15076	  5.4114	  0.0137	  0.007288	  0.0028	  5.6108e+17	  0	  1.3392e+07	  0.0027	  0.005	  1	  3.5479e-05	  25.5	  nan	  6.0693	  20	  nan	  3	  0.20257	  0.0097	  20.493	  1.2e-06	  0.30998	  0.005	  11575	  nan	  0	  2483.9	  84	  nan	  nan	  400	  4.9478e+18	  0.0135	  18.973	  800	 
21500	  0	  0.0036	  0.0675	  0.066286	  0.005	  28.268	  0.4587	  0.006	  20551	  9.245	  0.0097	  0.007256	  0.0028	  6.3447e+17	  0	  9.6285e+06	  0.0027	  0.005	  1	  1.9891e-05	  25.7	  nan	  8.5467	  20	  nan	  3	  0.18199	  0.0097	  20.107	  1.2e-06	  0.31844	  0.005	  17960	  nan	  0	  2404.5	  85	  nan	  nan	  400	  4.8544e+18	  0.0135	  22.281	  800	 
21501	  0	  0.0036	  0.0675	  0.07389	  0.005	  33.35	  0.33742	  0.006	  17929	  8.681	  0.01114	  0.007502	  0.0028	  5.6502e+17	  0	  9.909e+06	  0.0027	  0.005	  1	  2.7042e-05	  25.9	  nan	  7.11	  20	  nan	  3	  0.20108	  0.0097	  20.436	  1.2e-06	  0.32211	  0.005	  15272	  nan	  0	  2521.7	  85	  nan	  nan	  400	  4.934e+18	  0.0135	  20.743	  800	 
21502	  0	  0.0036	  0.0675	  0.071713	  0.005	  34.261	  0.21044	  0.006	  19174	  8.6609	  0.01158	  0.00747	  0.0028	  5.915e+17	  0	  1.4132e+07	  0.0027	  0.005	  1	  2.7449e-05	  25.9	  nan	  7.1234	  20	  nan	  3	  0.20189	  0.0097	  21.266	  1.2e-06	  0.31638	  0.005	  15950	  nan	  0	  2691.7	  83	  nan	  nan	  400	  5.1344e+18	  0.0135	  21.29	  800	 
21503	  0	  0.0036	  0.0675	  0.081051	  0.005	  nan	  0.95483	  0.006	  296.53	  7.6068	  nan	  0.007795	  0.0028	  nan	  0	  3.4024e+06	  0.0027	  0.005	  0	  0.00075278	  24.5	  nan	  1.6785	  20	  nan	  3	  0.25752	  0.0097	  21.154	  1.2e-06	  0.31833	  0.005	  595.66	  nan	  0	  176.66	  83	  nan	  nan	  400	  5.1073e+18	  0.0135	  7.4524	  800	 
21504	  0	  0.0036	  0.0675	  0.083193	  0.005	  nan	  0.7215	  0.006	  217.45	  7.1771	  nan	  0.007859	  0.0028	  nan	  0	  3.0207e+06	  0.0027	  0.005	  0	  0.001335	  24.6	  nan	  1.1548	  20	  nan	  3	  0.25138	  0.0097	  20.551	  1.2e-06	  0.31989	  0.005	  498.84	  nan	  0	  188.31	  84	  nan	  nan	  400	  4.9616e+18	  0.0135	  7.0294	  800	 
21505	  0	  0.0036	  0.0675	  0.067004	  0.005	  17.259	  0.57308	  0.006	  4734.9	  8.4393	  0.00658	  0.007313	  0.0028	  3.7792e+17	  0	  3.3057e+06	  0.0027	  0.005	  1	  4.8471e-05	  24.5	  nan	  6.4587	  20	  nan	  3	  0.15032	  0.0097	  20.676	  1.2e-06	  0.31515	  0.005	  4091.4	  nan	  0	  733.1	  92	  nan	  nan	  500	  4.9919e+18	  0.0135	  8.6273	  800	 
21506	  0	  0.0036	  0.0675	  0.06804	  0.005	  18.159	  0.5687	  0.006	  4905	  8.5938	  0.00638	  0.007362	  0.0028	  3.58e+17	  0	  3.3568e+06	  0.0027	  0.005	  1	  5.0161e-05	  24.5	  nan	  6.2036	  20	  nan	  3	  0.14839	  0.0097	  20.518	  1.2e-06	  0.31378	  0.005	  4299.3	  nan	  0	  790.66	  93	  nan	  nan	  500	  4.9537e+18	  0.0135	  9.057	  800	 
21507	  0	  0.0036	  0.0675	  0.070451	  0.005	  17.603	  0.47301	  0.006	  4393.1	  8.2446	  0.00678	  0.007376	  0.0028	  3.8267e+17	  0	  3.6672e+06	  0.0027	  0.005	  1	  5.3802e-05	  24.5	  nan	  6.1163	  20	  nan	  3	  0.15713	  0.0097	  20.816	  1.2e-06	  0.32264	  0.005	  3810.4	  nan	  0	  718.25	  92	  nan	  nan	  500	  5.0257e+18	  0.0135	  8.2581	  800	 
21508	  0	  0.0036	  0.0675	  0.069057	  0.005	  18.312	  0.40881	  0.006	  4681.8	  8.1976	  0.00646	  0.007374	  0.0028	  3.7987e+17	  0	  3.1764e+06	  0.0027	  0.005	  1	  5.2588e-05	  24.5	  nan	  5.9821	  20	  nan	  3	  0.15074	  0.0097	  20.177	  1.2e-06	  0.31674	  0.005	  4032.6	  nan	  0	  782.64	  93	  nan	  nan	  500	  4.8713e+18	  0.0135	  9.1846	  800	 
21509	  0	  0.0036	  0.0675	  0.060246	  0.005	  24.148	  0.37715	  0.006	  10007	  10.219	  0.0071	  0.007041	  0.0028	  4.5616e+17	  0	  3.6179e+06	  0.0027	  0.005	  1	  2.88e-05	  24.5	  nan	  7.7612	  20	  nan	  3	  0.15041	  0.0097	  20.142	  1.2e-06	  0.31894	  0.005	  8584.8	  nan	  0	  1289.4	  91	  nan	  nan	  700	  4.8628e+18	  0.0135	  13.253	  800	 
21510	  0	  0.0036	  0.0675	  nan	  0.005	  nan	  0.32347	  0.006	  nan	  nan	  nan	  nan	  0.0028	  nan	  0	  3.1338e+06	  0.0027	  0.005	  0	  nan	  24.4	  nan	  nan	  0	  nan	  3	  nan	  0.0097	  3.6227	  1.2e-06	  0.32042	  0.005	  nan	  nan	  0	  nan	  0	  nan	  nan	  400	  nan	  0.0135	  8.1842	  800	 
21511	  0	  0.0036	  0.0675	  nan	  0.005	  nan	  0.3042	  0.006	  nan	  nan	  nan	  nan	  0.0028	  nan	  0	  3.4081e+06	  0.0027	  0.005	  0	  nan	  24.4	  nan	  nan	  0	  nan	  3	  nan	  0.0097	  1.2405	  1.2e-06	  0.31875	  0.005	  nan	  nan	  0	  nan	  0	  nan	  nan	  700	  nan	  0.0135	  13.2	  800	 
21512	  0	  0.0036	  0.0675	  nan	  0.005	  nan	  0.24349	  0.006	  nan	  nan	  nan	  nan	  0.0028	  nan	  0	  2.9525e+06	  0.0027	  0.005	  0	  nan	  24.3	  nan	  nan	  0	  nan	  3	  nan	  0.0097	  0.44746	  1.2e-06	  0.32068	  0.005	  nan	  nan	  0	  nan	  0	  nan	  nan	  400	  nan	  0.0135	  10.688	  800	 
21513	  0	  0.0036	  0.0675	  nan	  0.005	  nan	  0.22811	  0.006	  nan	  nan	  nan	  nan	  0.0028	  nan	  0	  3.2338e+06	  0.0027	  0.005	  0	  nan	  24.4	  nan	  nan	  0	  nan	  3	  nan	  0.0097	  0.31165	  1.2e-06	  0.3197	  0.005	  nan	  nan	  0	  nan	  0	  nan	  nan	  700	  nan	  0.0135	  18.51	  800	 
21514	  0	  0.0036	  0.0675	  0.072648	  0.005	  18.113	  0.54519	  0.006	  9140.6	  8.5803	  0.00706	  0.007473	  0.0028	  6.2571e+17	  0	  2.5481e+06	  0.0027	  0.005	  1	  2.6972e-05	  24.6	  nan	  8.3655	  20	  nan	  3	  0.161	  0.0097	  20.226	  1.2e-06	  0.32069	  0.005	  8402.1	  nan	  0	  1092.7	  85	  nan	  nan	  400	  4.8832e+18	  0.0135	  14.959	  800	 
21515	  0	  0.0036	  0.0675	  0.073697	  0.005	  21.843	  0.43974	  0.006	  10447	  8.7482	  0.00746	  0.00752	  0.0028	  5.2534e+17	  0	  3.3579e+06	  0.0027	  0.005	  1	  2.7974e-05	  24.7	  nan	  7.8686	  20	  nan	  3	  0.16559	  0.0097	  20.213	  1.2e-06	  0.31959	  0.005	  9726.5	  nan	  0	  1327.7	  85	  nan	  nan	  400	  4.8801e+18	  0.0135	  16.379	  800	 
21516	  0	  0.0036	  0.0675	  nan	  0.005	  nan	  0.31129	  0.006	  nan	  nan	  nan	  nan	  0.0028	  nan	  0	  1.7053e+06	  0.0027	  0.005	  0	  nan	  24.6	  nan	  nan	  4	  nan	  3	  nan	  0.0097	  5.5468	  1.2e-06	  0.17204	  0.005	  nan	  nan	  0	  nan	  71	  nan	  nan	  600	  nan	  0.0135	  16.368	  400	 
21517	  0	  0.0036	  0.0675	  nan	  0.005	  nan	  0.28608	  0.006	  nan	  nan	  nan	  nan	  0.0028	  nan	  0	  2.1748e+06	  0.0027	  0.005	  0	  nan	  24.4	  nan	  nan	  4	  nan	  3	  nan	  0.0097	  3.5367	  1.2e-06	  0.2864	  0.005	  nan	  nan	  0	  nan	  27	  nan	  nan	  600	  nan	  0.0135	  16.039	  700	 
21518	  0	  0.0036	  0.0675	  nan	  0.005	  nan	  0.26292	  0.012	  nan	  nan	  nan	  nan	  0.0028	  nan	  0	  4.655e+06	  0.0027	  0.005	  0	  nan	  24.3	  nan	  nan	  4	  nan	  3	  nan	  0.0097	  3.9823	  1.2e-06	  0.28209	  0.005	  nan	  nan	  0	  nan	  57	  nan	  nan	  400	  nan	  0.0135	  11.078	  700	 
21519	  0	  0.0036	  0.0675	  0.1334	  0.005	  25.997	  0.24821	  0.0085	  12276	  9.668	  0.0083	  0.010461	  0.0028	  5.4334e+17	  0	  5.3194e+06	  0.0027	  0.005	  1	  1.5081e-05	  24.3	  nan	  7.9627	  12	  nan	  3	  0.20639	  0.0097	  11.683	  1.2e-06	  0.28357	  0.005	  11044	  nan	  0	  1541.8	  91	  nan	  nan	  400	  2.8206e+18	  0.0135	  17.017	  700	 
21520	  0	  0.0036	  0.0675	  nan	  0.005	  nan	  0.19045	  0.0085	  nan	  nan	  nan	  nan	  0.0028	  nan	  0	  2.4142e+06	  0.0027	  0.005	  0	  nan	  50.7	  nan	  nan	  12	  nan	  3	  nan	  0.0097	  11.178	  1.2e-06	  0.27854	  0.005	  nan	  nan	  0	  nan	  95	  nan	  nan	  600	  nan	  0.0135	  16.073	  700	 
21521	  0	  0.0036	  0.0675	  0.12263	  0.005	  55.006	  0.19192	  0.0085	  39963	  12.427	  0.01262	  0.009916	  0.0028	  8.2298e+17	  0	  1.9109e+07	  0.0027	  0.005	  1	  1.6505e-05	  39.5	  nan	  8.1976	  20	  nan	  3	  0.22573	  0.0097	  19.699	  1.2e-06	  0.28604	  0.005	  34908	  nan	  0	  4875	  96	  nan	  nan	  600	  4.756e+18	  0.0135	  31.292	  700	 
21522	  0	  0.0036	  0.0675	  0.089226	  0.005	  25.221	  0.16272	  0.008	  8656.8	  11.024	  0.00234	  0.009144	  0.0028	  1.0346e+17	  0	  1.218e+07	  0.0027	  0.005	  1	  2.8384e-05	  35.1	  nan	  8.822	  30	  1.6443e-07	  3	  0.11261	  0.0097	  22.436	  1.2e-06	  0.24274	  0.005	  5232.2	  nan	  0	  981.27	  94	  nan	  nan	  600	  5.4168e+18	  0.0135	  23.262	  600	 
21523	  0	  0.0036	  0.0675	  0.14418	  0.005	  63.912	  0.1757	  0.009	  42875	  11.743	  0.01382	  0.010298	  0.0028	  9.6616e+17	  0	  1.6946e+07	  0.0027	  0.005	  1	  2.3062e-05	  34.6	  nan	  7.8485	  30	  7.6193e-07	  3	  0.25849	  0.0097	  26.588	  1.2e-06	  0.31468	  0.005	  34965	  nan	  0	  5462.8	  95	  nan	  nan	  600	  6.4192e+18	  0.0135	  32.616	  800	 
21524	  0	  0.0036	  0.0675	  0.18942	  0.005	  72.838	  0.16524	  0.009	  29096	  11.058	  0.01746	  0.010668	  0.0028	  1.0174e+18	  0	  2.0935e+07	  0.0027	  0.005	  1	  4.899e-05	  34.1	  nan	  5.5054	  30	  1.0268e-06	  3	  0.33846	  0.0097	  30.936	  1.2e-06	  0.3904	  0.005	  23987	  nan	  0	  5285.1	  91	  nan	  nan	  500	  7.4689e+18	  0.0135	  26.604	  1000	 
21525	  0	  0.0036	  0.0675	  0.18843	  0.005	  71.894	  0.16651	  0.009	  28730	  10.809	  0.01758	  0.010617	  0.0028	  1.0669e+18	  0	  2.2708e+07	  0.0027	  0.005	  1	  5.3442e-05	  33.6	  nan	  5.4987	  36	  1.0453e-06	  3	  0.339	  0.0097	  33.55	  1.2e-06	  0.39117	  0.005	  23292	  nan	  0	  5224.9	  89	  nan	  nan	  500	  8.1002e+18	  0.0135	  26.21	  1000	 
21526	  0	  0.0036	  0.0675	  0.19215	  0.005	  74.114	  0.1621	  0.009	  28503	  10.964	  0.01686	  0.010747	  0.0028	  1.2705e+18	  0	  2.2496e+07	  0.0027	  0.005	  1	  6.7519e-05	  33	  nan	  5.3912	  40	  1.1414e-06	  3	  0.33875	  0.0097	  41.178	  1.2e-06	  0.39124	  0.005	  22557	  nan	  0	  5286.9	  80	  nan	  nan	  500	  9.9418e+18	  0.0135	  26.902	  1000	 
21527	  0	  0.0036	  0.0675	  0.088267	  0.005	  58.166	  0.15963	  0.0065	  18344	  9.4867	  0.01374	  0.00843	  0.0028	  3.7035e+17	  0	  2.7416e+07	  0.0027	  0.005	  1	  8.406e-05	  32.5	  nan	  4.9615	  40	  6.2362e-07	  3	  0.21175	  0.0097	  39.623	  1.2e-06	  0.28598	  0.005	  14178	  nan	  0	  3697.2	  34	  nan	  nan	  400	  9.5662e+18	  0.0135	  26.447	  700	 
21528	  0	  0.0036	  0.0675	  0.10717	  0.005	  71.203	  0.17105	  0.0065	  29200	  10.749	  0.01682	  0.00803	  0.0028	  1.7796e+18	  0	  2.0725e+07	  0.0027	  0.005	  1	  5.7051e-05	  32.3	  nan	  5.8545	  40	  1.199e-06	  3	  0.30042	  0.0097	  39.151	  1.2e-06	  0.38923	  0.005	  24013	  nan	  0	  4987.6	  75	  nan	  nan	  500	  9.4522e+18	  0.0135	  26.259	  1000	 
21529	  0	  0.0036	  0.0675	  0.15912	  0.005	  70.351	  0.17503	  0.008	  28502	  10.93	  0.01678	  0.009648	  0.0028	  1.3674e+18	  0	  2.2427e+07	  0.0027	  0.005	  1	  6.6586e-05	  32.1	  nan	  5.6061	  40	  1.1272e-06	  3	  0.32492	  0.0097	  42.781	  1.2e-06	  0.39016	  0.005	  23283	  nan	  0	  5084.1	  74	  nan	  nan	  500	  1.0329e+19	  0.0135	  27.358	  1000	 
21530	  0	  0.0036	  0.0675	  0.11993	  0.005	  56.462	  0.17638	  0.008	  18430	  9.5001	  0.01418	  0.009912	  0.0028	  6.1461e+17	  0	  2.4106e+07	  0.0027	  0.005	  1	  7.6651e-05	  31.8	  nan	  4.9951	  40	  7.7217e-07	  3	  0.22808	  0.0097	  36.514	  1.2e-06	  0.27996	  0.005	  14670	  nan	  0	  3689.6	  48	  nan	  nan	  400	  8.8155e+18	  0.0135	  25.616	  700	 
21531	  0	  0.0036	  0.0675	  0.13717	  0.005	  59.478	  0.17638	  0.008	  18518	  9.6411	  0.0149	  0.009975	  0.0028	  7.3465e+17	  0	  2.4885e+07	  0.0027	  0.005	  1	  8.8219e-05	  31.7	  nan	  4.8273	  40	  8.7637e-07	  3	  0.26149	  0.0097	  40.216	  1.2e-06	  0.31637	  0.005	  13802	  nan	  0	  3836.1	  41	  nan	  nan	  400	  9.7094e+18	  0.0135	  26.377	  800	 
21532	  0	  0.0036	  0.0675	  0.15672	  0.005	  56.347	  0.15841	  0.008	  16947	  9.7553	  0.01458	  0.01011	  0.0028	  7.7598e+17	  0	  1.7827e+07	  0.0027	  0.005	  1	  9.0878e-05	  31.3	  nan	  5.0287	  40	  8.588e-07	  3	  0.29208	  0.0097	  42.475	  1.2e-06	  0.35313	  0.005	  13060	  nan	  0	  3370.1	  38	  nan	  nan	  400	  1.0255e+19	  0.0135	  24.547	  900	 
21533	  0	  0.0036	  0.0675	  0.17481	  0.005	  57.545	  0.17236	  0.008	  16541	  9.7888	  0.01542	  0.010142	  0.0028	  7.895e+17	  0	  1.8527e+07	  0.0027	  0.005	  1	  9.0143e-05	  31.2	  nan	  5.0153	  40	  8.77e-07	  3	  0.32758	  0.0097	  41.644	  1.2e-06	  0.39178	  0.005	  12991	  nan	  0	  3298.2	  43	  nan	  nan	  400	  1.0054e+19	  0.0135	  23.21	  1000	 
21534	  0	  0.0036	  0.0675	  0.11605	  0.005	  48.121	  0.17638	  0.008	  25303	  11.024	  0.01162	  0.009698	  0.0028	  9.8912e+17	  0	  1.8383e+07	  0.0027	  0.005	  1	  6.0958e-05	  31.1	  nan	  6.8683	  40	  7.463e-07	  3	  0.21467	  0.0097	  49.344	  1.2e-06	  0.28199	  0.005	  20019	  nan	  0	  3684.1	  52	  nan	  nan	  500	  1.1913e+19	  0.0135	  29.597	  700	 
21535	  0	  0.0036	  0.0675	  0.13215	  0.005	  48.959	  0.1572	  0.008	  26498	  11.098	  0.0131	  0.009745	  0.0028	  1.2857e+18	  0	  2.216e+07	  0.0027	  0.005	  1	  6.1722e-05	  30.7	  nan	  6.7877	  40	  8.6963e-07	  3	  0.25087	  0.0097	  49.946	  1.2e-06	  0.31803	  0.005	  20943	  nan	  0	  3903.9	  54	  nan	  nan	  500	  1.2058e+19	  0.0135	  28.417	  800	 
21536	  0	  0.0036	  0.0675	  0.14722	  0.005	  53.037	  0.1717	  0.008	  26602	  10.991	  0.01434	  0.009704	  0.0028	  1.6158e+18	  0	  1.5882e+07	  0.0027	  0.005	  1	  5.3109e-05	  30.6	  nan	  6.3782	  40	  1.034e-06	  3	  0.28784	  0.0097	  39.606	  1.2e-06	  0.35741	  0.005	  22024	  nan	  0	  4170.8	  78	  nan	  nan	  500	  9.5621e+18	  0.0135	  27.215	  900	 
21537	  0	  0.0036	  0.0675	  0.15523	  0.005	  56.626	  0.17436	  0.008	  30113	  10.95	  0.01538	  0.009531	  0.0028	  1.7353e+18	  0	  1.6612e+07	  0.0027	  0.005	  1	  4.6401e-05	  30.5	  nan	  6.6467	  40	  1.0709e-06	  3	  0.31676	  0.0097	  38.102	  1.2e-06	  0.38975	  0.005	  25263	  nan	  0	  4530.5	  82	  nan	  nan	  500	  9.199e+18	  0.0135	  26.619	  1000	 
21538	  0	  0.0036	  0.0675	  0.10552	  0.005	  48.353	  0.1548	  0.008	  37851	  11.749	  0.01206	  0.009313	  0.0028	  1.4745e+18	  0	  1.8459e+07	  0.0027	  0.005	  1	  3.3593e-05	  30.3	  nan	  8.5535	  40	  7.8564e-07	  3	  0.20776	  0.0097	  41.668	  1.2e-06	  0.27669	  0.005	  32056	  nan	  0	  4425.2	  84	  nan	  nan	  600	  1.006e+19	  0.0135	  31.12	  700	 
21539	  0	  0.0036	  0.0675	  0.12104	  0.005	  54.265	  0.16461	  0.008	  41018	  12.045	  0.01314	  0.009374	  0.0028	  2.3924e+18	  0	  1.6583e+07	  0.0027	  0.005	  1	  2.8261e-05	  30.1	  nan	  8.4729	  40	  1.0082e-06	  3	  0.24199	  0.0097	  35.555	  1.2e-06	  0.31333	  0.005	  33746	  nan	  0	  4841.1	  90	  nan	  nan	  600	  8.5842e+18	  0.0135	  30.002	  800	 
